YEAR,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2018,SUV: Small,2.4,4,X,10.3,8.3,9.4,30,219
2018,Two-seater,3.7,6,Z,12.6,9.3,11.1,25,261
2018,Two-seater,3.7,6,Z,13.3,9.3,11.5,25,269
2018,Two-seater,3.7,6,Z,13,9.7,11.5,25,270
2018,Two-seater,3.7,6,Z,13.6,9.7,11.8,24,278
2018,Mid-size,2.5,4,X,8.7,6.3,7.6,37,179
2018,Mid-size,2.5,4,X,8.9,6.4,7.8,36,185
2018,Mid-size,3.5,6,X,10.6,7.3,9.1,31,214
2018,SUV: Standard,5.6,8,X,17.5,12.8,15.4,18,362
2018,Pickup truck: Small,2.5,4,X,13.6,10.7,12.3,23,290
2018,Pickup truck: Small,2.5,4,X,12.2,10.4,11.4,25,268
2018,Pickup truck: Small,4,6,X,14.7,10.4,12.8,22,300
2018,Pickup truck: Small,4,6,X,15.8,11.5,13.9,20,326
2018,Pickup truck: Small,4,6,X,15.1,11.5,13.5,21,317
2018,Subcompact,3.8,6,Z,14.5,10.7,12.8,22,300
2018,Mid-size,1.6,4,X,7.7,6.6,7.2,39,169
2018,Mid-size,3.5,6,Z,11.1,7.8,9.6,29,227
2018,Compact,1.6,4,X,9,6.8,8,35,188
2018,Compact,1.6,4,X,8.7,6.8,7.9,36,186
2018,Station wagon: Mid-size,3.5,6,X,11,8.3,9.8,29,230
2018,Station wagon: Mid-size,3.5,6,X,11.2,8.4,9.9,29,232
2018,Special purpose vehicle,2,4,X,9.8,8.8,9.3,30,218
2018,SUV: Small,3.5,6,X,11.6,8.5,10.2,28,240
2018,SUV: Small,3.5,6,X,12.1,8.9,10.7,26,250
2018,SUV: Small,3.5,6,X,12.4,9.2,11,26,259
2018,Station wagon: Small,2,4,X,8.8,7.3,8.1,35,191
2018,Station wagon: Small,2,4,X,10,8.1,9.2,31,216
2018,Station wagon: Small,2,4,X,9,7.5,8.4,34,196
2018,SUV: Small,2.5,4,X,9.2,7,8.2,34,192
2018,SUV: Small,2.5,4,X,9.7,7.4,8.7,32,205
2018,Mid-size,1.6,4,Z,8.9,7.3,8.2,34,193
2018,Mid-size,1.6,4,Z,9.1,7.3,8.3,34,195
2018,Mid-size,1.8,4,X,8.1,6.3,7.3,39,172
2018,Mid-size,1.8,4,X,8.9,6.8,8,35,187
2018,Mid-size,1.6,4,Z,9.4,7.8,8.7,32,205
2018,Mid-size,1.6,4,Z,9.5,7.6,8.7,32,204
2018,Pickup truck: Standard,5.6,8,X,15,11.2,13.3,21,312
2018,Pickup truck: Standard,5.6,8,X,15.2,11.1,13.4,21,315
2018,Pickup truck: Standard,5.6,8,X,15.9,11.9,14.1,20,331
2018,Mid-size,1.6,4,X,7.6,6.2,7,40,164
2018,Mid-size,1.6,4,X,8.6,6.6,7.7,37,180
2018,Minicompact,3,6,Z,10.6,8,9.4,30,221
2018,Minicompact,3,6,Z,11.8,8.1,10.1,28,237
2018,Minicompact,3,6,Z,10.8,8.3,9.7,29,227
2018,Minicompact,3,6,Z,12,8.2,10.3,27,241
2018,Minicompact,3,6,Z,11.5,9.1,10.4,27,243
2018,Minicompact,3,6,Z,13,8.9,11.1,25,260
2018,Minicompact,3,6,Z,11.8,9.2,10.6,27,249
2018,Minicompact,3,6,Z,12.7,9,11,26,258
2018,Minicompact,3,6,Z,10.8,8.3,9.7,29,226
2018,Minicompact,3,6,Z,12.1,8.3,10.4,27,242
2018,Minicompact,3,6,Z,10.8,8.4,9.7,29,228
2018,Minicompact,3,6,Z,12.1,8.3,10.4,27,243
2018,Minicompact,3,6,Z,10.7,8.3,9.6,29,225
2018,Minicompact,3,6,Z,12.1,8.3,10.4,27,242
2018,Minicompact,3,6,Z,11,8.4,9.8,29,230
2018,Minicompact,3,6,Z,12.2,8.5,10.5,27,246
2018,Minicompact,3,6,Z,11.8,9.2,10.6,27,248
2018,Minicompact,3,6,Z,12.8,8.9,11,26,257
2018,Minicompact,3,6,Z,11.9,9.3,10.7,26,250
2018,Minicompact,3,6,Z,12.9,9.1,11.1,25,260
2018,Minicompact,3,6,Z,11,8.5,9.9,29,232
2018,Minicompact,3,6,Z,12.1,8.4,10.4,27,243
2018,Minicompact,3,6,Z,10.9,8.5,9.9,29,231
2018,Minicompact,3,6,Z,12.2,8.5,10.5,27,246
2018,Two-seater,4,6,Z,15.8,11.6,13.9,20,324
2018,Two-seater,4,6,Z,18,11.5,15.1,19,352
2018,Minicompact,3,6,Z,10.9,8.4,9.8,29,228
2018,Minicompact,3,6,Z,12.2,8.5,10.5,27,246
2018,Minicompact,3,6,Z,12.1,9.2,10.8,26,251
2018,Minicompact,3,6,Z,13.2,9.2,11.4,25,266
2018,Minicompact,3,6,Z,11.1,8.6,10,28,233
2018,Minicompact,3,6,Z,12.2,8.5,10.5,27,246
2018,Minicompact,3.8,6,Z,12.6,9.9,11.4,25,266
2018,Minicompact,3.8,6,Z,12.6,9.9,11.4,25,267
2018,Minicompact,3.8,6,Z,12.6,9.9,11.4,25,266
2018,Minicompact,3.8,6,Z,12.6,9.9,11.4,25,267
2018,Minicompact,3.8,6,Z,13.8,10.3,12.3,23,285
2018,Two-seater,2,4,Z,10.5,8,9.4,30,219
2018,Two-seater,2,4,Z,11,8.3,9.8,29,229
2018,Two-seater,2.5,4,Z,11.8,9.2,10.6,27,249
2018,Two-seater,2.5,4,Z,12.3,9.4,11,26,257
2018,Two-seater,2.5,4,Z,11,8.4,9.9,29,230
2018,Two-seater,2.5,4,Z,12.1,9,10.7,26,249
2018,SUV: Standard,3.6,6,Z,12.9,9.7,11.5,25,268
2018,SUV: Standard,3.6,6,Z,14.5,10.4,12.6,22,296
2018,SUV: Standard,3.6,6,Z,13.6,10.2,12.1,23,281
2018,SUV: Standard,3.6,6,Z,13.9,9.6,12,24,281
2018,SUV: Standard,4.8,8,Z,16.7,11.2,14.3,20,334
2018,SUV: Standard,4.8,8,Z,16.7,11.2,14.3,20,334
2018,Two-seater,2,4,Z,10.5,8,9.4,30,219
2018,Two-seater,2,4,Z,11,8.3,9.8,29,229
2018,Two-seater,2.5,4,Z,11.8,9.2,10.6,27,249
2018,Two-seater,2.5,4,Z,12.3,9.4,11,26,257
2018,Two-seater,2.5,4,Z,11,8.4,9.9,29,230
2018,Two-seater,2.5,4,Z,12.1,9,10.7,26,249
2018,SUV: Small,2,4,Z,11.6,9.3,10.6,27,248
2018,SUV: Small,3,6,Z,13.8,10.3,12.3,23,287
2018,SUV: Small,3,6,Z,13.7,10.3,12.2,23,285
2018,SUV: Small,3.6,6,Z,14.2,10.1,12.3,23,287
2018,SUV: Small,3.6,6,Z,14.1,10.1,12.3,23,286
2018,Full-size,3,6,Z,11,8.3,9.8,29,229
2018,Full-size,3,6,Z,11.3,8.6,10.1,28,235
2018,Full-size,3,6,Z,11.3,8.6,10.1,28,235
2018,Full-size,3,6,Z,11.5,9,10.4,27,242
2018,Full-size,2.9,6,Z,11.3,8.5,10.1,28,235
2018,Full-size,2.9,6,Z,11.3,8.5,10.1,28,235
2018,Full-size,2.9,6,Z,12.1,9,10.7,26,249
2018,Full-size,4,8,Z,12.8,9.2,11.2,25,261
2018,Full-size,4,8,Z,12.8,9.2,11.2,25,261
2018,Full-size,4,8,Z,13.4,10.1,11.9,24,279
2018,Pickup truck: Standard,3.6,6,X,13.9,9.6,11.9,24,280
2018,Pickup truck: Standard,3.6,6,E,19.7,13.8,17,17,283
2018,Pickup truck: Standard,5.7,8,X,17,12,14.8,19,346
2018,Pickup truck: Standard,5.7,8,X,15.7,11,13.6,21,319
2018,Pickup truck: Standard,3,6,D,11.8,8.6,10.4,27,278
2018,Pickup truck: Standard,3.6,6,X,14.5,10.2,12.6,22,294
2018,Pickup truck: Standard,3.6,6,E,20.7,14.7,18,16,300
2018,Pickup truck: Standard,5.7,8,X,18.7,13.3,16.3,17,382
2018,Pickup truck: Standard,5.7,8,X,16.1,11.5,14,20,328
2018,Pickup truck: Standard,3,6,D,12.3,8.8,10.8,26,289
2018,Special purpose vehicle,2.4,4,X,11.2,8.3,9.9,29,232
2018,Compact,6.6,12,Z,20.3,13,17,17,397
2018,Full-size,6.6,12,Z,20.3,13,17,17,397
2018,Full-size,6.6,12,Z,20.3,13,17,17,397
2018,Full-size,6.7,12,Z,20,12.4,16.6,17,387
2018,Full-size,6.7,12,Z,20,12.4,16.6,17,387
2018,Mid-size,6.6,12,Z,19.6,12.9,16.6,17,388
2018,Minicompact,2,4,Z,9.7,7.2,8.6,33,200
2018,Minicompact,2,4,Z,11.2,8.1,9.8,29,229
2018,Minicompact,2,4,Z,11.6,8.6,10.2,28,239
2018,SUV: Small,2,4,X,8.8,7.2,8.1,35,188
2018,SUV: Small,2,4,X,10.5,8.1,9.4,30,220
2018,SUV: Small,2,4,Z,10.2,8.6,9.5,30,223
2018,SUV: Small,2.5,4,X,9.2,7.4,8.4,34,196
2018,SUV: Small,2.5,4,X,10.9,8.3,9.7,29,228
2018,Mid-size,2,4,X,8.3,6.4,7.5,38,174
2018,Mid-size,2,4,X,10,7.5,8.9,32,208
2018,Station wagon: Small,2,4,X,8.4,6.5,7.5,38,176
2018,Station wagon: Small,2,4,X,10.1,7.7,9,31,211
2018,Mid-size,2.5,4,X,9.3,7,8.3,34,193
2018,Mid-size,3.6,6,X,11.9,8.3,10.3,27,241
2018,SUV: Small,2.5,4,X,9.4,7.3,8.5,33,198
2018,SUV: Small,3.6,6,X,12,8.7,10.5,27,247
2018,Compact,2,4,Z,12.6,9.6,11.2,25,256
2018,Compact,2,4,Z,11.3,8.5,10,28,235
2018,Compact,2.5,4,Z,14.1,10.5,12.5,23,291
2018,Compact,2.5,4,Z,14.3,10.9,12.8,22,296
2018,SUV: Standard,4,6,X,14.3,11.9,13.2,21,308
2018,SUV: Standard,4,6,X,14.3,11.9,13.2,21,308
2018,Minicompact,2,4,Z,9.9,7.3,8.7,32,204
2018,Minicompact,2,4,Z,11.3,8.3,9.9,29,232
2018,Mid-size,3.5,6,X,11.4,7.7,9.7,29,226
2018,Mid-size,2.5,4,X,8.1,5.7,6.9,41,164
2018,Mid-size,2.5,4,X,8.4,6,7.3,39,172
2018,Mid-size,2.5,4,X,8.5,6.1,7.4,38,173
2018,Mid-size,3.5,6,X,10.5,7.1,9,31,210
2018,Mid-size,3.5,6,X,10.7,7.4,9.2,31,215
2018,Mid-size,2.5,4,X,4.9,4.8,4.9,58,113
2018,Mid-size,2.5,4,X,5.3,5,5.1,55,121
2018,Compact,2,4,X,8.7,7.5,8.2,34,189
2018,Mid-size,1.8,4,X,8.3,6.5,7.5,38,174
2018,Mid-size,1.8,4,X,8.3,6.7,7.5,38,178
2018,Mid-size,1.8,4,X,8.5,6.6,7.6,37,178
2018,Mid-size,1.8,4,X,7.8,5.9,6.9,41,163
2018,Mid-size,1.8,4,X,8,6.3,7.2,39,168
2018,Mid-size,1.8,4,X,8.3,6.5,7.5,38,176
2018,Mid-size,1.8,4,X,8.8,6.8,7.9,36,185
2018,SUV: Small,3.5,6,X,11.8,8.7,10.3,27,243
2018,SUV: Standard,3.5,6,X,12.1,9,10.6,27,251
2018,SUV: Standard,3.5,6,X,12,8.9,10.6,27,247
2018,SUV: Standard,3.5,6,X,11.7,8.8,10.4,27,242
2018,SUV: Standard,3.5,6,X,8.1,8.5,8.3,34,193
2018,Mid-size,1.8,4,X,4.3,4.6,4.5,63,105
2018,Compact,1.5,4,X,4.9,5.5,5.1,55,120
2018,Station wagon: Mid-size,1.8,4,X,5.5,6,5.8,49,135
2018,SUV: Small,2.5,4,X,10,7.8,9,31,210
2018,SUV: Small,2.5,4,X,10.5,8.3,9.5,30,222
2018,SUV: Small,2.5,4,X,10.7,8.4,9.7,29,226
2018,SUV: Small,2.5,4,X,6.9,7.8,7.3,39,171
2018,SUV: Standard,5.7,8,X,18.4,13.8,16.4,17,384
2018,Minivan,3.5,6,X,12.5,8.9,10.9,26,256
2018,Minivan,3.5,6,X,13.4,9.6,11.7,24,274
2018,Pickup truck: Small,2.7,4,X,12.1,10.1,11.2,25,263
2018,Pickup truck: Small,3.5,6,X,12.6,10,11.4,25,268
2018,Pickup truck: Small,2.7,4,X,12.7,10.6,11.7,24,274
2018,Pickup truck: Small,3.5,6,X,13.2,10.7,12.1,23,283
2018,Pickup truck: Small,3.5,6,X,13.8,11.4,12.7,22,299
2018,Pickup truck: Small,3.5,6,X,13.8,11.7,12.9,22,300
2018,Pickup truck: Standard,5.7,8,X,17.7,13.6,15.9,18,371
2018,Pickup truck: Standard,4.6,8,X,16.8,13.1,14.9,19,354
2018,Pickup truck: Standard,5.7,8,X,18,14.2,16.3,17,383
2018,Compact,1.5,4,X,7.3,5.8,6.6,43,155
2018,Compact,1.5,4,X,7.8,6,6.8,42,164
2018,Compact,1.5,4,X,7.9,6.8,7.4,38,173
2018,Compact,1.5,4,X,7.8,6.5,7.2,39,168
2018,SUV: Small,2,4,X,10.8,8.9,10,28,233
2018,SUV: Small,3.6,6,X,13.7,10.1,12.1,23,282
2018,Compact,2,4,X,9,7.2,8.2,34,191
2018,Subcompact,2,4,X,9,7.2,8.2,34,191
2018,Compact,2,4,X,9.1,6.9,8.1,35,189
2018,Subcompact,2,4,X,9.1,6.9,8.1,35,189
2018,Compact,1.8,4,X,9.6,7.2,8.5,33,199
2018,Compact,1.8,4,X,9.3,6.9,8.2,34,192
2018,Compact,2,4,X,9.6,7.3,8.6,33,200
2018,Compact,2,4,X,9.6,7.2,8.5,33,199
2018,Compact,2,4,Z,10.6,8,9.4,30,220
2018,Compact,2,4,Z,11.1,8.1,9.8,29,227
2018,Station wagon: Small,1.8,4,X,10.7,8,9.4,30,220
2018,Station wagon: Small,1.8,4,X,11.1,7.8,9.6,29,225
2018,Station wagon: Small,1.8,4,X,9.6,7.2,8.5,33,199
2018,Station wagon: Small,1.8,4,X,9.4,6.9,8.2,34,192
2018,Station wagon: Small,1.8,4,X,10.8,8.1,9.6,29,224
2018,Station wagon: Small,1.8,4,X,10.8,7.6,9.3,30,218
2018,Mid-size,2,4,X,9.3,6.5,8.1,35,188
2018,Mid-size,3.6,6,X,12.2,8.5,10.6,27,246
2018,SUV: Small,2,4,X,10.6,8.7,9.8,29,229
2018,SUV: Small,2,4,X,11.3,8.8,10.2,28,237
2018,Compact,2,4,X,11,8.1,9.7,29,226
2018,Compact,2,4,Z,10.9,7.7,9.4,30,221
2018,Compact,2,4,Z,11.8,8.5,10.3,27,241
2018,Compact,2,4,X,10.8,7.8,9.4,30,220
2018,Mid-size,2,4,Z,10.1,7.4,8.8,32,206
2018,Mid-size,2,4,Z,10.6,7.6,9.3,30,216
2018,Station wagon: Small,2,4,X,11,8.1,9.7,29,226
2018,Station wagon: Small,2,4,Z,10.9,7.7,9.4,30,221
2018,Station wagon: Small,2,4,Z,11.8,8.5,10.3,27,241
2018,Station wagon: Small,2,4,X,10.8,7.8,9.4,30,220
2018,Station wagon: Mid-size,2,4,Z,10.6,7.6,9.3,30,216
2018,Station wagon: Mid-size,2,4,Z,10.4,7.7,9.2,31,214
2018,Station wagon: Mid-size,2,4,Z,10.9,8,9.6,29,224
2018,SUV: Small,2,4,Z,10.7,8.5,9.8,29,228
2018,SUV: Small,2,4,Z,11.4,8.7,10.2,28,240
2018,SUV: Standard,2,4,Z,10.9,8.3,9.7,29,227
2018,SUV: Standard,2,4,Z,11.5,8.8,10.3,27,240
2019,Compact,2.4,4,Z,9.9,7,8.6,33,199
2019,SUV: Small,3.5,6,Z,12.2,9,10.8,26,252
2019,SUV: Small,3.5,6,Z,12.2,9.5,11,26,258
2019,SUV: Small,3,6,Z,9.1,9,9,31,210
2019,Two-seater,3.5,6,Z,11.1,10.8,11,26,261
2019,SUV: Small,2,4,Z,11,8.6,9.9,29,232
2019,SUV: Small,2,4,Z,11.3,9.1,10.3,27,242
2019,Mid-size,3.5,6,Z,8.4,8.2,8.4,34,196
2019,Compact,2.4,4,Z,10,7.1,8.7,32,205
2019,Compact,2.4,4,Z,10.2,7.4,8.9,32,209
2019,Compact,3.5,6,Z,11.4,7.7,9.8,29,228
2019,Compact,3.5,6,Z,12,8.2,10.3,27,240
2019,Two-seater,1.8,4,Z,9.7,6.9,8.4,34,197
2019,Two-seater,1.8,4,Z,9.7,6.9,8.4,34,197
2019,Mid-size,2,4,Z,10,7.2,8.7,32,205
2019,Mid-size,2,4,Z,10.5,7.7,9.2,31,217
2019,Mid-size,2.9,6,Z,13.8,9.6,11.9,24,280
2019,SUV: Small,2,4,Z,10.3,8.1,9.3,30,218
2019,SUV: Small,2,4,Z,10.8,8.3,9.6,29,226
2019,SUV: Small,2.9,6,Z,14.1,10.4,12.4,23,292
2019,Minicompact,4,8,Z,13,9.8,11.5,25,271
2019,Minicompact,5.2,12,Z,15.5,10.6,13.3,21,312
2019,Minicompact,5.2,12,Z,16.4,10.7,13.8,20,324
2019,Subcompact,6,12,Z,16.7,10.9,14.1,20,332
2019,Minicompact,6,12,Z,17.5,11.4,14.7,19,346
2019,Two-seater,4,8,Z,12.7,9.4,11.2,25,264
2019,Subcompact,2,4,X,9.1,6.8,8.1,35,188
2019,Subcompact,2,4,X,10.9,7.9,9.6,29,225
2019,Subcompact,2,4,X,10.7,7.9,9.5,30,221
2019,Compact,2,4,Z,8.6,6.9,7.8,36,182
2019,Compact,2,4,Z,10,7,8.7,32,204
2019,Station wagon: Small,2,4,Z,10.7,8,9.5,30,221
2019,Subcompact,2,4,Z,10,7,8.7,32,204
2019,Subcompact,2,4,Z,10,7,8.7,32,204
2019,Mid-size,2,4,Z,10,7,8.7,32,204
2019,Mid-size,3,6,Z,10.7,8.2,9.6,29,224
2019,Mid-size,3,6,Z,10.7,8.2,9.6,29,224
2019,Full-size,3,6,Z,12.5,8.6,10.8,26,252
2019,SUV: Small,2,4,X,12.3,8.6,10.6,27,248
2019,SUV: Small,2,4,Z,10.9,8.7,9.9,29,230
2019,SUV: Standard,2,4,Z,12.2,9.5,11,26,258
2019,SUV: Standard,3,6,Z,12.6,9.4,11.1,25,260
2019,SUV: Standard,3,6,Z,14,10.7,12.5,23,294
2019,Subcompact,2.5,5,Z,12.4,8.4,10.6,27,247
2019,Subcompact,2.9,6,Z,13.3,8.7,11.3,25,262
2019,Mid-size,2.9,6,Z,13.5,9,11.5,25,268
2019,Subcompact,2,4,Z,10.7,8,9.5,30,222
2019,Compact,3,6,Z,11.3,8,9.8,29,230
2019,Subcompact,3,6,Z,11.3,8,9.8,29,230
2019,Subcompact,3,6,Z,11.4,8.2,9.9,29,234
2019,Mid-size,3,6,Z,11.3,8,9.8,29,230
2019,SUV: Small,3,6,Z,12.7,10,11.5,25,270
2019,Subcompact,2,4,X,10.3,7.7,9.2,31,213
2019,Two-seater,2,4,X,10.3,7.7,9.2,31,213
2019,Subcompact,2.5,5,Z,12,8.3,10.3,27,241
2019,Subcompact,2,4,Z,10.4,8.2,9.4,30,220
2019,SUV: Standard,4,8,Z,16.4,10.1,13.6,21,315
2019,Mid-size,6.8,8,Z,24.5,14.4,20,14,465
2019,Subcompact,2,4,Z,10.2,7.2,8.8,32,207
2019,Subcompact,2,4,Z,9.8,6.8,8.5,33,198
2019,Subcompact,2,4,Z,11.1,7.3,9.4,30,219
2019,Subcompact,2,4,Z,9.9,7.1,8.6,33,202
2019,Compact,2,4,Z,9.5,6.9,8.3,34,194
2019,Full-size,2,4,Z,10.2,7.2,8.8,32,207
2019,Station wagon: Small,2,4,Z,10.2,7.2,8.8,32,207
2019,Subcompact,2,4,Z,10.6,7.3,9.1,31,213
2019,Compact,2,4,Z,10.2,7.2,8.8,32,207
2019,Compact,2,4,Z,10.2,7.2,8.8,32,207
2019,Compact,3,6,Z,11.2,7.3,9.4,30,227
2019,Compact,3,6,Z,12.8,8.8,11,26,256
2019,Subcompact,3,6,Z,11.8,7.9,10,28,235
2019,Compact,3,6,Z,11.4,7.6,9.7,29,228
2019,Compact,3,6,Z,13,8.5,11,26,256
2019,Compact,3,6,Z,11.4,7.6,9.7,29,228
2019,Mid-size,2,4,Z,10.2,7.2,8.8,32,207
2019,Mid-size,3,6,Z,11.2,8.1,9.8,29,231
2019,Compact,3,6,Z,12.3,8.4,10.5,27,248
2019,Full-size,3,6,Z,11.9,8.4,10.3,27,241
2019,Compact,4.4,8,Z,14,9.6,12,24,282
2019,Full-size,4.4,8,Z,13.3,9.2,11.5,25,269
2019,Full-size,4.4,8,Z,14,9.6,12,24,282
2019,Compact,4.4,8,Z,14,9.6,12,24,282
2019,Full-size,4.4,8,Z,14,9.6,12,24,282
2019,Subcompact,3,6,Z,14.3,10.4,12.6,22,294
2019,Subcompact,3,6,Z,13.4,9.6,11.7,24,273
2019,Subcompact,3,6,Z,11.2,7.8,9.7,29,227
2019,Subcompact,3,6,Z,12.8,8.8,11,26,256
2019,Subcompact,3,6,Z,11.2,7.8,9.7,29,227
2019,Subcompact,3,6,Z,12.8,8.8,11,26,256
2019,Subcompact,3,6,Z,11.2,7.8,9.7,29,227
2019,Subcompact,3,6,Z,12.8,8.8,11,26,256
2019,Subcompact,3,6,Z,11.3,8,9.8,29,229
2019,Subcompact,3,6,Z,11.3,8,9.8,29,229
2019,Subcompact,3,6,Z,11.3,8,9.8,29,229
2019,Subcompact,3,6,Z,14.5,10.5,12.7,22,299
2019,Subcompact,3,6,Z,13.8,9.4,11.9,24,280
2019,Subcompact,3,6,Z,14.5,10.5,12.7,22,299
2019,Subcompact,3,6,Z,13.8,9.4,11.9,24,280
2019,Compact,3,6,Z,14.3,10.4,12.6,22,294
2019,Compact,3,6,Z,13.4,9.6,11.7,24,273
2019,Compact,3,6,Z,14.3,10.4,12.6,22,294
2019,Compact,3,6,Z,13.4,9.6,11.7,24,273
2019,Compact,3,6,Z,14.3,10.4,12.6,22,294
2019,Mid-size,4.4,8,Z,16,11.2,13.9,20,324
2019,Mid-size,4.4,8,Z,16,11.2,13.9,20,324
2019,Mid-size,4.4,8,Z,13.3,9.2,11.5,25,269
2019,Compact,4.4,8,Z,17.3,11.6,14.7,19,344
2019,Full-size,6.6,12,Z,17.7,11.9,15.1,19,355
2019,Subcompact,4.4,8,Z,13.5,9.2,11.6,24,270
2019,Subcompact,4.4,8,Z,13.3,9.2,11.5,25,269
2019,SUV: Small,2,4,Z,10.7,7.5,9.3,30,217
2019,SUV: Small,2,4,Z,11,7.7,9.5,30,222
2019,SUV: Small,2,4,Z,10.3,8,9.3,30,217
2019,SUV: Small,2,4,Z,10.8,8,9.6,29,223
2019,SUV: Small,3,6,Z,11.9,8.7,10.4,27,245
2019,SUV: Small,2,4,Z,10.8,8,9.6,29,223
2019,SUV: Small,3,6,Z,11.9,8.7,10.4,27,245
2019,SUV: Standard,3,6,Z,11.7,9.1,10.5,27,245
2019,SUV: Standard,4.4,8,Z,15.3,11.1,13.4,21,314
2019,SUV: Standard,3,6,Z,13,9.9,11.6,24,272
2019,SUV: Standard,4.4,8,Z,14.3,10.6,12.6,22,294
2019,SUV: Standard,4.4,8,Z,16.6,12.1,14.6,19,341
2019,SUV: Standard,3,6,Z,12,9.4,10.8,26,254
2019,SUV: Standard,4.4,8,Z,14.3,10.6,12.6,22,294
2019,Two-seater,2,4,Z,9.4,7.4,8.5,33,199
2019,Two-seater,8,16,Z,26.8,16.6,22.2,13,522
2019,SUV: Standard,3.6,6,X,13,9.1,11.2,25,263
2019,SUV: Standard,3.6,6,X,13.8,9.5,11.9,24,278
2019,SUV: Small,1.4,4,X,9.4,7.8,8.7,32,204
2019,SUV: Small,1.4,4,X,8.9,7.5,8.3,34,194
2019,SUV: Small,1.4,4,X,9.9,8.1,9.1,31,214
2019,SUV: Small,1.4,4,X,9.4,7.9,8.8,32,205
2019,SUV: Small,2,4,Z,11.7,9.4,10.7,26,249
2019,SUV: Small,2.5,4,X,11.1,8.6,10,28,234
2019,Mid-size,3.6,6,X,11.7,7.8,9.9,29,233
2019,Mid-size,2.5,4,X,9.4,6.8,8.2,34,192
2019,Mid-size,3.6,6,X,11.7,8.2,10.1,28,238
2019,Mid-size,2,4,Z,10.6,7.4,9.1,31,214
2019,Mid-size,2,4,Z,11,8,9.6,29,227
2019,Mid-size,3.6,6,X,12.4,8.7,10.7,26,251
2019,Full-size,3,6,Z,13.1,9.1,11.3,25,267
2019,Full-size,3.6,6,X,13,8.8,11.1,25,261
2019,Full-size,4.2,8,Z,17.3,9.5,13.8,20,324
2019,Mid-size,2,4,Z,11,7.8,9.5,30,222
2019,Mid-size,3.6,6,X,12.3,8.2,10.5,27,246
2019,Mid-size,2,4,Z,11.4,8.1,9.9,29,232
2019,Mid-size,3.6,6,X,13.3,9.2,11.5,25,269
2019,Mid-size,3.6,6,Z,15,9.9,12.7,22,298
2019,Mid-size,6.2,8,Z,17.1,11,14.3,20,337
2019,SUV: Standard,6.2,8,Z,16.6,10.9,14,20,328
2019,SUV: Small,2,4,Z,9.8,7.8,8.9,32,209
2019,SUV: Small,2,4,Z,10.9,8.2,9.7,29,227
2019,SUV: Small,3.6,6,X,12.1,8.9,10.6,27,250
2019,SUV: Small,3.6,6,X,12.8,9.3,11.2,25,263
2019,Full-size,3.6,6,X,12.9,8.7,11,26,259
2019,Full-size,3.6,6,X,13.7,9,11.6,24,272
2019,Full-size,3.6,6,Z,15,10.1,12.8,22,302
2019,SUV: Small,2.5,4,X,10.8,8.8,9.9,29,232
2019,SUV: Small,3.6,6,X,12,9,10.6,27,250
2019,SUV: Small,3.6,6,X,12.7,9.5,11.3,25,265
2019,Subcompact,2,4,Z,10.8,7.7,9.4,30,220
2019,Subcompact,2,4,Z,11.9,7.9,10.1,28,235
2019,Subcompact,3.6,6,X,12.3,8.2,10.4,27,246
2019,Subcompact,3.6,6,X,14.3,8.8,11.8,24,277
2019,Subcompact,6.2,8,Z,14.5,8.8,12,24,279
2019,Subcompact,6.2,8,Z,14.9,9.9,12.6,22,297
2019,Subcompact,6.2,8,Z,18.3,11.2,15.1,19,355
2019,Subcompact,6.2,8,Z,17.2,12,14.9,19,349
2019,Pickup truck: Small,2.5,4,X,12.1,9.2,10.8,26,253
2019,Pickup truck: Small,2.5,4,X,11.9,9.2,10.7,26,251
2019,Pickup truck: Small,2.8,4,D,11.8,7.9,10.1,28,270
2019,Pickup truck: Small,3.6,6,X,13.4,9.6,11.7,24,274
2019,Pickup truck: Small,2.5,4,X,12.7,9.8,11.4,25,267
2019,Pickup truck: Small,2.8,4,D,12.2,8.4,10.5,27,283
2019,Pickup truck: Small,3.6,6,X,14,9.9,12.2,23,286
2019,Pickup truck: Small,2.8,4,D,13.3,10.6,12.1,23,326
2019,Pickup truck: Small,3.6,6,X,15,13,14.1,20,331
2019,Two-seater,6.2,8,Z,15.6,9.2,12.7,22,299
2019,Two-seater,6.2,8,Z,14.6,9.3,12.2,23,286
2019,Two-seater,6.2,8,Z,17.2,10.1,14,20,331
2019,Two-seater,6.2,8,Z,15.9,10.6,13.5,21,318
2019,Two-seater,6.2,8,Z,19.5,12,16.1,18,381
2019,Two-seater,6.2,8,Z,18.2,12.5,15.6,18,368
2019,Compact,1.4,4,X,8.3,6.2,7.3,39,172
2019,Compact,1.4,4,X,8.3,6.2,7.3,39,172
2019,Compact,1.6,4,D,7.6,4.9,6.4,44,172
2019,Mid-size,1.4,4,X,8.3,6.2,7.3,39,172
2019,Mid-size,1.4,4,X,8.5,6.4,7.5,38,175
2019,Mid-size,1.6,4,D,7.8,5.2,6.6,43,178
2019,SUV: Small,1.5,4,X,9.2,7.3,8.3,34,196
2019,SUV: Small,1.6,4,D,8.5,6,7.4,38,199
2019,SUV: Small,1.5,4,X,9.3,7.8,8.6,33,207
